image_id,label,old,base,keep,keep_sp,sec
000304,2026-06-01,2026-06-01,2026-06-01,2026-06-01,2026-06-01,1.7
000307,2025-11-14,2025-11-14,2025-11-14,2025-11-14,2025-11-14,2.4
000310,2026-09-28,2026-09-28,2026-09-28,2026-09-28,2026-09-28,7.9
000313,2026-03-17,2026-03-17,2026-03-17,2026-03-17,2026-03-17,3.6
000316,2027-03-01,2027-03-01,2027-03-01,2027-03-01,2027-03-01,2.4
000319,2026-02-14,2026-02-14,2026-02-14,2026-02-14,2026-02-14,2.3
000324,2027-05-15,2027-05-15,2027-05-15,2027-05-15,2027-05-15,5.1
000327,2025-10-21,2025-10-21,2025-10-21,2025-10-21,2025-10-21,4.1
000331,2025-10-31,2025-10-31,2025-10-31,2025-10-31,2025-10-31,2.8
000334,2026-03-15,2026-03-15,2026-03-15,2026-03-15,2026-03-15,2.3
000337,2025-12-09,2025-12-09,2025-12-09,2025-12-09,2025-12-09,2.4
000340,2026-08-11,2026-08-11,2026-08-11,2026-08-11,2026-08-11,1.7
000343,2025-12-30,2025-12-30,2025-12-30,2025-12-30,2025-12-30,2.9
000346,2026-05-15,2026-05-15,2026-05-15,2026-05-15,2026-05-15,1.2
000349,2025-12-07,2025-12-07,2025-12-07,2025-12-07,2025-12-07,1.5
000352,2026-08-27,2026-08-27,2026-08-27,2026-08-27,2026-08-27,2.1
000355,2028-06-17,2028-05-17,2028-05-17,2028-06-17,2028-06-17,2.7
000358,2027-09-16,2027-09-16,2027-09-16,2027-09-16,2027-09-16,1.7
000362,2026-08-11,2026-08-11,2026-08-11,2026-08-11,2026-08-11,3.8
000365,2026-03-11,2026-03-11,2026-03-11,2026-03-11,2026-03-11,2.9
000368,2026-09-22,2026-09-22,2026-09-22,2026-09-22,2026-09-22,14.0
000371,2026-02-15,2026-02-15,2026-02-15,2026-02-15,2026-02-15,2.1
000374,2026-08-28,2026-08-28,2026-08-28,2026-08-28,2026-08-28,11.5
000377,2026-07-01,2026-07-01,2026-07-01,2026-07-01,2026-07-01,33.6
000381,2027-01-20,2027-01-20,2027-01-20,2027-01-20,2027-01-20,1.8
000387,2027-01-21,2027-01-21,2027-01-21,2027-01-21,2027-01-21,5.4
000390,2026-05-19,2021-03-23,2021-03-23,2021-03-23,2021-03-23,15.6
000394,2026-04-14,2026-04-14,2026-04-14,2026-04-14,2026-04-14,7.8
000397,2026-02-19,2026-02-19,2026-02-19,2026-02-19,2026-02-19,3.5
000401,2027-04-12,2027-04-12,2027-04-12,2027-04-12,2027-04-12,3.0
000404,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2026-06-10,2.5
000410,2027-04-13,2027-04-13,2027-04-13,2027-04-13,2027-04-13,2.5
000414,2026-04-07,2026-04-07,2026-04-07,2026-04-07,2026-04-07,1.9
000417,2026-03-15,2026-03-15,2026-03-15,2026-03-15,2026-03-15,3.3
000420,2025-12-04,2025-12-04,2025-12-04,2025-12-04,2025-12-04,3.8
000424,2026-03-28,2026-03-28,2026-03-28,2026-03-28,2026-03-28,5.4
000427,2027-04-01,2027-04-01,2027-04-01,2027-04-01,2027-04-01,1.3
000430,2028-02-01,2028-02-01,2028-02-01,2028-02-01,2028-02-01,3.4
000433,2026-08-05,2026-08-05,2026-08-05,2026-08-05,2026-08-05,7.5
000436,2026-02-12,2026-02-12,2026-02-12,2026-02-12,2026-02-12,2.2
000439,2026-03-18,2026-03-18,2026-03-18,2026-03-18,2026-03-18,1.8
000443,2026-04-06,2026-04-06,2026-04-06,2026-04-06,2026-04-06,5.3
000446,2026-04-11,2026-04-11,2026-04-11,2026-04-11,2026-04-11,2.1
000449,2026-01-28,2026-01-28,2026-01-28,2026-01-28,2026-01-28,4.4
000459,2026-01-19,NONE-01-19,NONE-01-19,NONE-01-19,NONE-01-19,32.7
000462,2027-05-27,2027-05-27,2027-05-27,2027-05-27,2027-05-27,1.6
000465,2027-07-30,2027-07-30,2027-07-30,2027-07-30,2027-07-30,2.8
000468,2026-04-06,NONE,NONE,NONE,NONE,13.2
000471,2027-01-08,2027-01-08,2027-01-08,2027-01-08,2027-01-08,4.1
000474,2026-06-26,2026-06-06,2026-06-06,2026-06-06,2026-06-06,3.2
000477,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2026-07-21,1.7
000480,2026-06-04,2026-07-21,2026-07-21,2026-07-21,2026-07-21,2.0
000483,2027-04-15,2027-04-15,2027-04-15,2027-04-15,2027-04-15,1.2
000486,2027-07-15,NONE,NONE,NONE,NONE,13.1
000489,2026-05-08,2026-05-08,2026-05-08,2026-05-08,2026-05-08,10.5
000492,2026-03-12,2026-03-12,2026-03-12,2026-03-12,2026-03-12,1.3
000497,2026-08-31,NONE,NONE,NONE,NONE,14.9
000501,2026-02-24,2026-02-24,2026-02-24,2026-02-24,2026-02-24,14.2
000504,2026-02-28,2026-02-28,2026-02-28,2026-02-28,2026-02-28,3.2
000509,2026-09-01,2025-09-02,2025-09-02,2026-09-01,2026-09-01,4.1
000512,2026-02-17,2026-02-17,2026-02-17,2026-02-17,2026-02-17,3.8
000516,2026-07-16,2026-07-16,2026-07-16,2026-07-16,2026-07-16,4.2
000520,2026-09-15,2026-09-15,2026-09-15,2026-09-15,2026-09-15,3.1
000526,2026-07-04,2026-07-04,2026-07-04,2026-07-04,2026-07-04,2.4
000529,2026-01-12,2026-01-12,2026-01-12,2026-01-12,2026-01-12,1.4
000532,2026-02-28,2026-02-28,2026-02-28,2026-02-28,2026-02-28,1.9
000535,2026-02-04,2026-02-04,2026-02-04,2026-02-04,2026-02-04,1.1
000538,2026-02-06,2026-02-06,2026-02-06,2026-02-06,2026-02-06,3.5
000541,2026-03-22,2026-03-22,2026-03-22,2026-03-22,2026-03-22,1.7
000544,2029-06-25,NONE,NONE,NONE,NONE,14.3
000548,2026-05-26,2026-05-26,2026-05-26,2026-05-26,2026-05-26,3.1
000551,2026-12-19,2026-12-19,2026-12-19,2026-12-19,2026-12-19,2.8
000554,2027-09-17,2027-09-17,2027-09-17,2027-09-17,2027-09-17,1.7
000557,2026-08-12,2026-08-12,2026-08-12,2026-08-12,2026-08-12,2.8
000560,2027-07-13,2027-07-13,2027-07-13,2027-07-13,2027-07-13,3.3
000563,2026-01-10,NONE,NONE,NONE,NONE,16.4
000566,2026-09-17,2026-09-17,2026-09-17,2026-09-17,2026-09-17,1.7
000569,2025-11-02,2025-11-02,2025-11-02,2025-11-02,2025-11-02,2.4
000572,NONE-10-15,NONE-10-15,NONE-10-15,NONE-10-15,NONE-10-15,10.4
000575,NONE-10-14,NONE,NONE,NONE,NONE,17.2
000579,2026-07-10,2026-07-10,2026-07-10,2026-07-10,2026-07-10,1.6
000582,2025-11-21,2025-01-21,2025-01-21,2025-01-21,2025-01-21,3.7
000586,2026-03-14,2026-03-14,2026-03-14,2026-03-14,2026-03-14,1.5
000589,2026-04-02,2026-04-02,2026-04-02,2026-04-02,2026-04-02,2.5
000593,2026-07-22,2026-07-22,2026-07-22,2026-07-22,2026-07-22,3.5
000599,2026-09-04,2026-09-04,2026-09-04,2026-09-04,2026-09-04,1.7
000603,2026-09-24,NONE,NONE,NONE,NONE,19.2
000606,2026-10-01,2026-10-01,2026-10-01,2026-10-01,2026-10-01,8.3
000609,2027-06-11,2027-06-11,2027-06-11,2027-06-11,2027-06-11,3.7
000612,2026-05-07,2026-05-07,2026-05-07,2026-05-07,2026-05-07,2.1
000615,2026-03-24,2026-03-24,2026-03-24,2026-03-24,2026-03-24,2.2
000618,2026-08-26,2026-08-26,2026-08-26,2026-08-26,2026-08-26,4.5
000621,2026-08-25,2026-08-25,2026-08-25,2026-08-25,2026-08-25,1.4
000625,2027-04-01,2027-04-01,2027-04-01,2027-04-01,2027-04-01,2.2
000629,2025-09-22,2021-12-09,2021-12-09,2021-12-09,2021-12-09,11.1
000632,2025-12-28,2025-12-28,2025-12-28,2025-12-28,2025-12-28,2.7
000635,2026-02-21,2025-08-02,2025-08-02,2026-02-22,2026-02-22,4.1
000638,2026-06-16,2026-06-16,2026-06-16,2026-06-16,2026-06-16,2.1
000641,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2026-09-02,2.8
000644,2027-03-11,2027-03-11,2027-03-11,2027-03-11,2027-03-11,1.9
000647,2026-08-19,2026-08-19,2026-08-19,2026-08-19,2026-08-19,2.1
000650,2026-08-05,2026-08-05,2026-08-05,2026-08-05,2026-08-05,1.7
000653,2027-01-19,2027-01-19,2027-01-19,2027-01-19,2027-01-19,2.0
000656,2026-09-04,2026-09-04,2026-09-04,2026-09-04,2026-09-04,1.8
000659,2026-08-24,2026-08-24,2026-08-24,2026-08-24,2026-08-24,1.9
000662,2026-03-11,2026-03-11,2026-03-11,2026-03-11,2026-03-11,1.7
000666,2026-09-01,NONE,NONE,NONE,NONE,12.9
000672,2026-02-08,2026-02-08,2026-02-08,2026-02-08,2026-02-08,2.2
000675,NONE,2028-06-03,2028-06-03,2028-06-03,2028-06-03,1.7
000678,2026-07-24,2026-07-24,2026-07-24,2026-07-24,2026-07-24,1.3
000681,2026-01-09,2026-01-09,2026-01-09,2026-01-09,2026-01-09,2.3
000684,2026-03-23,2026-03-23,2026-03-23,2026-03-23,2026-03-23,2.4
000688,2025-11-10,2025-11-10,2025-11-10,2025-11-10,2025-11-10,2.1
000694,2026-09-01,2026-09-01,2026-09-01,2026-09-01,2026-09-01,1.5
000697,2025-10-07,2025-10-07,2025-10-07,2025-10-07,2025-10-07,1.9
000700,2025-10-24,2025-10-24,2025-10-24,2025-10-24,2025-10-24,1.8
000703,2026-01-25,2026-01-25,2026-01-25,2026-01-25,2026-01-25,2.0
000706,2026-03-11,2026-03-11,2026-03-11,2026-03-11,2026-03-11,1.5
000709,2025-10-14,2025-10-14,2025-10-14,2025-10-14,2025-10-14,2.6
000712,2025-11-20,2025-11-20,2025-11-20,2025-11-20,2025-11-20,2.1
000715,2026-06-26,2026-06-26,2026-06-26,2026-06-26,2026-06-26,2.1
000718,2026-01-17,2026-01-17,2026-01-17,2026-01-17,2026-01-17,1.6
000721,2026-12-17,2026-12-17,2026-12-17,2026-12-17,2026-12-17,1.9
000724,2026-05-20,2026-05-20,2026-05-20,2026-05-20,2026-05-20,2.8
000727,2026-06-22,2026-06-22,2026-06-22,2026-06-22,2026-06-22,2.3
000730,2026-02-26,2026-02-26,2026-02-26,2026-02-26,2026-02-26,1.7
000733,2026-03-24,2026-03-NONE,2026-03-NONE,2026-03-NONE,2026-03-NONE,3.1
000736,2026-12-17,2026-12-17,2026-12-17,2026-12-17,2026-12-17,2.3
000740,2026-07-23,2026-07-23,2026-07-23,2026-07-23,2026-07-23,2.9
000744,2027-08-18,2027-08-18,2027-08-18,2027-08-18,2027-08-18,2.4
000747,2026-06-22,2026-06-22,2026-06-22,2026-06-22,2026-06-22,1.8
000750,2026-01-06,2026-01-06,2026-01-06,2026-01-06,2026-01-06,2.8
000753,2026-03-18,2023-01-21,2023-01-21,2023-01-21,2023-01-21,5.8
000756,2027-02-24,2027-02-24,2027-02-24,2027-02-24,2027-02-24,2.4
000759,2026-05-14,2026-05-14,2026-05-14,2026-05-14,2026-05-14,2.2
000762,2026-08-02,2026-08-02,2026-08-02,2026-08-02,2026-08-02,1.5
000765,2025-11-21,NONE,NONE,NONE,NONE,12.4
000768,2026-06-26,2026-06-26,2026-06-26,2026-06-26,2026-06-26,4.0
000771,2019-11-26,NONE-12-31,NONE-12-31,NONE-12-31,NONE-12-31,4.7
000775,2025-12-17,2025-12-17,2025-12-17,2025-12-17,2025-12-17,2.2
000778,2026-06-22,2026-06-22,2026-06-22,2026-06-22,2026-06-22,3.3
000781,2026-10-02,2026-10-02,2026-10-02,2026-10-02,2026-10-02,1.6
000784,2027-05-22,NONE,NONE,NONE,NONE,13.2
000788,NONE-12-21,NONE-12-21,NONE-12-21,NONE-12-21,NONE-12-21,5.9
000791,2026-06-30,2026-06-30,2026-06-30,2026-06-30,2026-06-30,4.3
000794,2026-10-27,2026-10-27,2026-10-27,2026-10-27,2026-10-27,1.7
000800,2026-08-12,2026-08-12,2026-08-12,2026-08-12,2026-08-12,2.7
000803,2026-09-13,2026-09-13,2026-09-13,2026-09-13,2026-09-13,1.9
000806,2026-10-02,2026-10-02,2026-10-02,2026-10-02,2026-10-02,2.0
000809,2026-08-30,2026-08-30,2026-08-30,2026-08-30,2026-08-30,1.7
000812,2026-05-29,2026-05-29,2026-05-29,2026-05-29,2026-05-29,1.9
000815,2026-06-22,2026-06-22,2026-06-22,2026-06-22,2026-06-22,1.2
000818,2026-05-12,NONE,NONE,NONE,NONE,14.8
000821,2026-02-02,2026-02-02,2026-02-02,2026-02-02,2026-02-02,2.1
000825,2026-06-22,2026-06-22,2026-06-22,2026-06-22,2026-06-22,3.9
000828,NONE-12-21,NONE-12-21,NONE-12-21,NONE-12-21,NONE-12-21,2.9
000832,2026-07-16,2025-07-15,2025-07-15,2025-07-15,2025-07-15,3.9
000835,2026-02-02,2026-02-02,2026-02-02,2026-02-02,2026-02-02,1.9
000838,2026-02-21,2026-02-21,2026-02-21,2026-02-21,2026-02-21,2.3
000842,2026-07-03,2026-07-03,2026-07-03,2026-07-03,2026-07-03,3.1
000845,2026-06-17,2026-06-17,2026-06-17,2026-06-17,2026-06-17,2.4
000848,2026-05-21,2021-05-20,2021-05-20,2021-05-20,2021-05-20,13.9
000852,2026-08-14,2025-08-14,2025-08-14,2026-08-14,2026-08-14,6.4
000856,2026-06-03,2026-06-03,2026-06-03,2026-06-03,2026-06-03,7.7
000859,2021-10-28,NONE,NONE,NONE,NONE,20.0
000862,2021-10-22,NONE,NONE,NONE,NONE,28.9
000866,2021-09-25,2021-09-25,2021-09-25,2021-09-25,2021-09-25,3.1
000870,2021-10-15,2021-10-15,2021-10-15,2021-10-15,2021-10-15,3.6
000873,2021-02-26,2021-02-26,2021-02-26,2021-02-26,2021-02-26,3.5
000876,2021-07-01,2021-07-01,2021-07-01,2021-07-01,2021-07-01,1.7
000879,2021-05-11,2021-05-11,2021-05-11,2021-05-11,2021-05-11,10.4
000883,2021-07-03,2021-01-04,2021-01-04,2021-01-04,2021-01-04,3.1
000887,2021-12-04,2021-01-02,2021-01-02,2021-12-04,2021-12-04,10.5
000890,2021-04-05,2021-04-05,2021-04-05,2021-04-05,2021-04-05,2.3
000893,2022-02-07,2022-02-07,2022-02-07,2022-02-07,2022-02-07,5.3
000896,2023-02-15,2023-02-15,2023-02-15,2023-02-15,2023-02-15,4.7
000899,2022-09-02,2022-09-02,2022-09-02,2022-09-02,2022-09-02,10.3
000902,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,4.3
000905,2022-01-NONE,2022-01-NONE,2022-01-NONE,2022-01-NONE,2022-01-NONE,5.5
000908,2022-01-NONE,2022-01-NONE,2022-01-NONE,2022-01-NONE,2022-01-NONE,2.7
000911,2022-05-05,2022-05-05,2022-05-05,2022-05-05,2022-05-05,3.4
000914,2021-07-21,2021-07-21,2021-07-21,2021-07-21,2021-07-21,2.8
000917,2022-06-06,2022-06-06,2022-06-06,2022-06-06,2022-06-06,3.9
000920,2022-03-11,2022-03-11,2022-03-11,2022-03-11,2022-03-11,3.5
000923,NONE-02-01,2020-01-02,2020-01-02,2020-01-02,2020-01-02,2.6
000926,2021-06-10,2021-06-10,2021-06-10,2021-06-10,2021-06-10,1.4
000929,2022-03-13,2022-03-13,2022-03-13,2022-03-13,2022-03-13,2.6
000932,2021-05-26,2021-05-26,2021-05-26,2021-05-26,2021-05-26,2.0
000938,2022-06-11,2022-06-11,2022-06-11,2022-06-11,2022-06-11,2.6
000941,2021-07-02,2021-07-02,2021-07-02,2021-07-02,2021-07-02,2.1
000946,2021-09-30,2021-09-30,2021-09-30,2021-09-30,2021-09-30,1.6
000951,2021-04-05,2021-04-05,2021-04-05,2021-04-05,2021-04-05,1.4
000956,2022-01-25,2022-01-25,2022-01-25,2022-01-25,2022-01-25,1.9
000961,2023-10-21,2023-10-21,2023-10-21,2023-10-21,2023-10-21,3.2
000964,2023-11-14,2023-11-14,2023-11-14,2023-11-14,2023-11-14,3.5
000968,2022-10-17,2022-10-NONE,2022-10-NONE,2022-10-NONE,2022-10-NONE,3.0
000971,2021-11-11,2021-11-11,2021-11-11,2021-11-11,2021-11-11,4.4
000974,2022-12-02,NONE,NONE,NONE,NONE,7.8
000977,2021-11-03,2020-11-03,2020-11-03,2020-11-03,2020-11-03,6.1
000982,2022-02-15,NONE,NONE,NONE,NONE,16.2
000985,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2.1
000988,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2021-12-28,2.2
000991,2021-03-04,NONE,NONE,NONE,NONE,36.1
000994,NONE-02-18,NONE,NONE,NONE,NONE,18.1
000997,NONE-02-19,NONE,NONE,NONE,NONE,7.9
001002,2022-08-24,2022-08-NONE,2022-08-NONE,2022-08-NONE,2022-08-NONE,5.4
001005,2020-08-10,2020-08-10,2020-08-10,2020-08-10,2020-08-10,9.2
001010,2021-08-09,2021-08-09,2021-08-09,2021-08-09,2021-08-09,3.1
001015,2022-01-11,2022-01-11,2022-01-11,2022-01-11,2022-01-11,3.0
001018,2021-05-15,NONE,NONE,NONE,NONE,16.0
001021,2021-06-28,2021-06-28,2021-06-28,2021-06-28,2021-06-28,3.4
001024,2021-07-13,2021-07-13,2021-07-13,2021-07-13,2021-07-13,3.2
001027,2020-09-08,2020-09-08,2020-09-08,2020-09-08,2020-09-08,1.8
001032,2019-07-16,2019-07-16,2019-07-16,2019-07-16,2019-07-16,2.1
001037,2021-03-18,2021-03-18,2021-03-18,2021-03-18,2021-03-18,3.8
001040,2022-04-15,2022-04-15,2022-04-15,2022-04-15,2022-04-15,2.6
001043,2021-09-13,2021-09-13,2021-09-13,2021-09-13,2021-09-13,1.6
001046,2021-10-07,2021-10-07,2021-10-07,2021-10-07,2021-10-07,3.2
001049,2022-01-06,2022-01-06,2022-01-06,2022-01-06,2022-01-06,2.1
001052,2022-12-20,2022-12-20,2022-12-20,2022-12-20,2022-12-20,3.5
001055,2022-08-10,2022-08-10,2022-08-10,2022-08-10,2022-08-10,2.1
001058,2021-10-14,2021-10-14,2021-10-14,2021-10-14,2021-10-14,1.1
001064,2022-01-04,2022-01-04,2022-01-04,2022-01-04,2022-01-04,3.6
001067,2021-12-06,2021-01-12,2021-01-12,2021-12-06,2021-12-06,2.0
001070,NONE-01-24,NONE-01-24,NONE-01-24,NONE-01-24,NONE-01-24,2.6
001073,2023-09-18,2023-09-18,2023-09-18,2023-09-18,2023-09-18,2.9
001076,2021-07-31,2031-07-21,2031-07-21,2031-07-21,2031-07-21,2.0
001079,2023-09-24,2023-09-24,2023-09-24,2023-09-24,2023-09-24,1.4
001082,2021-06-17,2021-06-17,2021-06-17,2021-06-17,2021-06-17,3.1
001085,2023-10-09,2023-10-09,2023-10-09,2023-10-09,2023-10-09,4.3
001088,2022-06-14,2022-06-14,2022-06-14,2022-06-14,2022-06-14,1.7
001093,2021-05-25,2021-05-25,2021-05-25,2021-05-25,2021-05-25,3.6
001106,2021-03-27,2021-03-27,2021-03-27,2021-03-27,2021-03-27,3.9
001109,2021-03-22,2021-03-22,2021-03-22,2021-03-22,2021-03-22,3.6
001112,2022-07-12,2022-07-12,2022-07-12,2022-07-12,2022-07-12,3.7
001115,2022-01-12,2022-01-12,2022-01-12,2022-01-12,2022-01-12,4.7
001118,2022-01-20,2022-01-20,2022-01-20,2022-01-20,2022-01-20,3.8
001121,2023-01-10,2023-01-10,2023-01-10,2023-01-10,2023-01-10,10.2
001124,2021-10-09,2021-10-09,2021-10-09,2021-10-09,2021-10-09,6.1
001130,NONE-02-12,2020-08-07,2020-08-07,2020-08-07,2020-08-07,33.9
001135,2022-09-24,2022-09-24,2022-09-24,2022-09-24,2022-09-24,2.8
001138,2021-10-23,2021-10-23,2021-10-23,2021-10-23,2021-10-23,1.7
001142,2021-06-28,2021-06-28,2021-06-28,2021-06-28,2021-06-28,3.7
001145,2021-05-25,2021-05-25,2021-05-25,2021-05-25,2021-05-25,2.9
001150,2021-09-18,2021-09-18,2021-09-18,2021-09-18,2021-09-18,3.3
001153,2021-10-31,2021-10-31,2021-10-31,2021-10-31,2021-10-31,5.4
001156,2021-02-07,2021-02-07,2021-02-07,2021-02-07,2021-02-07,4.2
001159,2021-08-10,2021-08-10,2021-08-10,2021-08-10,2021-08-10,3.0
001162,2021-12-06,2021-12-06,2021-12-06,2021-12-06,2021-12-06,3.2
001165,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,4.3
001168,2021-08-31,2021-08-31,2021-08-31,2021-08-31,2021-08-31,3.5
001171,2022-01-18,2022-01-18,2022-01-18,2022-01-18,2022-01-18,2.8
001174,2021-03-14,2021-03-14,2021-03-14,2021-03-14,2021-03-14,5.7
001177,2021-12-01,NONE,NONE,NONE,NONE,18.1
001180,2023-09-01,NONE,NONE,NONE,NONE,8.4
001183,2021-10-08,2021-10-08,2021-10-08,2021-10-08,2021-10-08,1.6
001188,2020-04-23,2020-04-23,2020-04-23,2020-04-23,2020-04-23,8.9
001195,2021-10-18,2021-10-18,2021-10-18,2021-10-18,2021-10-18,6.2
001198,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2021-10-10,2.8
001203,2023-02-28,2023-02-28,2023-02-28,2023-02-28,2023-02-28,3.4
001206,2021-05-NONE,NONE-05-21,NONE-05-21,NONE-05-21,NONE-05-21,3.3
001209,2021-08-03,2021-08-03,2021-08-03,2021-08-03,2021-08-03,1.3
001212,2021-07-03,2021-07-03,2021-07-03,2021-07-03,2021-07-03,3.1
001215,2021-06-13,2021-06-13,2021-06-13,2021-06-13,2021-06-13,11.3
001218,2022-05-30,2022-05-30,2022-05-30,2022-05-30,2022-05-30,2.6
001221,2021-11-10,2021-11-10,2021-11-10,2021-11-10,2021-11-10,3.6
001224,2021-04-11,2021-04-11,2021-04-11,2021-04-11,2021-04-11,2.8
001231,2021-05-05,2021-05-05,2021-05-05,2021-05-05,2021-05-05,2.1
001234,2021-03-09,2021-03-09,2021-03-09,2021-03-09,2021-03-09,2.3
001238,NONE-01-31,NONE-01-31,NONE-01-31,NONE-01-31,NONE-01-31,17.8
001241,2022-06-13,2022-06-01,2022-06-01,2022-06-01,2022-06-01,1.9
001244,2023-12-31,2023-12-31,2023-12-31,2023-12-31,2023-12-31,3.1
001249,2021-07-15,2021-07-15,2021-07-15,2021-07-15,2021-07-15,8.1
001254,2019-09-13,2019-09-13,2019-09-13,2019-09-13,2019-09-13,2.5
001257,2023-07-03,NONE,NONE,NONE,NONE,8.5
001260,2021-08-30,2021-08-30,2021-08-30,2021-08-30,2021-08-30,11.1
001263,2022-12-03,2022-12-03,2022-12-03,2022-12-03,2022-12-03,4.0
001266,2022-06-NONE,2022-06-NONE,2022-06-NONE,2022-06-NONE,2022-06-NONE,2.8
001270,2021-10-11,2021-10-11,2021-10-11,2021-10-11,2021-10-11,2.4
001273,2022-06-17,2022-06-17,2022-06-17,2022-06-17,2022-06-17,5.5
001276,2021-11-04,2021-11-04,2021-11-04,2021-11-04,2021-11-04,3.0
001280,2022-10-09,2022-10-09,2022-10-09,2022-10-09,2022-10-09,2.5
001283,2022-04-23,2022-04-23,2022-04-23,2022-04-23,2022-04-23,1.9
001286,2022-11-21,2022-11-21,2022-11-21,2022-11-21,2022-11-21,5.5
001289,2024-11-21,2024-11-21,2024-11-21,2024-11-21,2024-11-21,2.3
001293,2020-09-21,2020-09-NONE,2020-09-NONE,2020-09-NONE,2020-09-NONE,6.0
001296,2023-11-NONE,2023-11-NONE,2023-11-NONE,2023-11-NONE,2023-11-NONE,13.2
001299,2021-07-28,2021-07-28,2021-07-28,2021-07-28,2021-07-28,5.4
001304,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2021-04-12,2.1
001307,2022-11-06,2022-11-06,2022-11-06,2022-11-06,2022-11-06,3.1
001310,2021-04-20,2021-04-30,2021-04-30,2021-04-30,2021-04-30,4.7
001313,2022-01-15,NONE,NONE,NONE,NONE,57.9
001316,2021-12-09,2021-12-09,2021-12-09,2021-12-09,2021-12-09,4.2
001321,2022-02-15,2022-02-15,2022-02-15,2022-02-15,2022-02-15,26.3
001326,2021-07-19,2021-07-19,2021-07-19,2021-07-19,2021-07-19,14.7
001329,2021-06-26,2021-06-26,2021-06-26,2021-06-26,2021-06-26,5.5
001332,2021-12-NONE,2021-12-NONE,2021-12-NONE,2021-12-NONE,2021-12-NONE,3.0
001335,2021-10-26,2021-10-26,2021-10-26,2021-10-26,2021-10-26,10.0
001338,2021-06-08,2021-06-08,2021-06-08,2021-06-08,2021-06-08,11.3
001343,2021-09-10,2021-09-10,2021-09-10,2021-09-10,2021-09-10,9.2
001346,2021-08-27,2021-08-27,2021-08-27,2021-08-27,2021-08-27,10.7
001349,2021-08-21,2021-08-21,2021-08-21,2021-08-21,2021-08-21,3.0
001352,2022-06-27,2022-06-27,2022-06-27,2022-06-27,2022-06-27,5.0
001355,2021-07-22,2021-07-22,2021-07-22,2021-07-22,2021-07-22,6.4
001359,2020-12-NONE,2020-12-NONE,2020-12-NONE,2020-12-NONE,2020-12-NONE,7.6
001362,2021-04-NONE,2021-10-13,2021-10-13,2021-10-13,2021-10-13,10.0
001365,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,7.5
001370,2021-12-03,2021-12-03,2021-12-03,2021-12-03,2021-12-03,3.0
001373,2022-03-07,2022-03-07,2022-03-07,2022-03-07,2022-03-07,4.3
001376,2021-12-02,2021-12-02,2021-12-02,2021-12-02,2021-12-02,3.8
001379,NONE,2021-01-22,2021-01-22,2021-01-22,2021-01-22,3.4
001382,2023-01-05,2023-01-05,2023-01-05,2023-01-05,2023-01-05,7.5
001385,2018-09-NONE,NONE,NONE,NONE,NONE,20.8
001388,2021-07-17,2021-07-NONE,2021-07-NONE,2021-07-NONE,2021-07-NONE,15.1
001391,2021-02-25,2021-12-01,2021-12-01,2021-12-01,2021-12-01,5.2
001394,2021-09-01,NONE-11-08,NONE-11-08,NONE-11-08,NONE-11-08,17.2
001397,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,3.6
001400,2022-01-29,NONE,NONE,NONE,NONE,64.9
001403,2020-09-29,2020-07-04,2020-07-04,2020-07-04,2020-07-04,8.7
001406,2021-07-31,2031-07-21,2031-07-21,2031-07-21,2031-07-21,2.3
001409,2021-12-16,2021-12-16,2021-12-16,2021-12-16,2021-12-16,7.5
001412,2022-09-06,2022-09-06,2022-09-06,2022-09-06,2022-09-06,16.7
001416,2021-11-05,2021-11-05,2021-11-05,2021-11-05,2021-11-05,3.2
001419,2021-07-18,2021-07-18,2021-07-18,2021-07-18,2021-07-18,3.7
001422,2021-11-NONE,2021-11-NONE,2021-11-NONE,2021-11-NONE,2021-11-NONE,6.2
001427,2020-08-12,2020-08-12,2020-08-12,2020-08-12,2020-08-12,4.7
001430,2021-01-23,2021-01-01,2021-01-01,2021-01-01,2021-01-01,4.1
001433,2021-09-29,2021-09-29,2021-09-29,2021-09-29,2021-09-29,2.4
001436,2021-09-20,2021-09-20,2021-09-20,2021-09-20,2021-09-20,3.2
001439,2021-09-03,2021-09-03,2021-09-03,2021-09-03,2021-09-03,4.7
001442,2021-06-24,2021-06-24,2021-06-24,2021-06-24,2021-06-24,9.6
001445,2021-10-28,2021-10-28,2021-10-28,2021-10-28,2021-10-28,3.1
001448,2022-07-22,2022-07-22,2022-07-22,2022-07-22,2022-07-22,9.7
001451,2022-04-26,2022-04-26,2022-04-26,2022-04-26,2022-04-26,5.9
001454,2022-04-02,2022-04-02,2022-04-02,2022-04-02,2022-04-02,7.7
001457,2022-06-28,2022-06-28,2022-06-28,2022-06-28,2022-06-28,7.2
