image_id,final_date,conf,kind,src,n_cands,sec,bbox,img_wh,cands
001128,2021-12-14,0.84,EXTEND_R,p2,3,2.56,"205,392,345,450",640x640,2021-12-10:YY:p2:0.57|2021-12-14:EXTEND_R:p2:0.84|2021-6-10:YY:p1keep/p1@640:0.75
001129,2022-04-NONE,0.669,YYMM,ft/p2,2,11.21,"85,195,339,250",640x640,2022-4-None:YYMM:ft/p2:0.67|None-2-7:MMDD:ft/p1keep/p1@640:0.52
001130,2020-08-07,0.388,SP_DMY,blur1/p1@1024,1,15.87,"134,333,445,370",911x1214,2020-8-7:SP_DMY:blur1/p1@1024:0.39
001131,NONE-02-12,0.649,MMDD,p2,1,2.92,"85,206,345,261",640x640,None-2-12:MMDD:p2:0.65
001132,2021-02-19,0.942,YYYY,p2,2,2.26,"315,379,620,414",821x1095,2020-12-12:YYYY:p2:0.92|2021-2-19:YYYY:p2:0.94
001133,2021-02-19,0.961,YYYY,p2,2,2.42,"252,232,454,258",640x640,2020-12-12:YYYY:p2:0.87|2021-2-19:YYYY:p2:0.96
001134,2021-03-03,0.935,DDMMYY,p2,2,2.4,"302,794,764,831",833x1112,2021-3-3:DDMMYY:p2:0.94|None-3-21:MMDD:p1keep/p1@640:0.94
001135,2022-09-24,0.834,DMY4,p2,1,1.18,"114,639,478,692",783x1044,2022-9-24:DMY4:p2:0.83
001136,NONE,,,,0,13.59,,,
001137,2021-07-17,0.919,D_MON_Y,p2,1,2.38,"383,859,616,901",1006x1341,2021-7-17:D_MON_Y:p2:0.92
001138,2021-10-23,0.841,YYYY,p2,1,1.19,"270,478,459,511",776x1034,2021-10-23:YYYY:p2:0.84
001139,2021-02-28,0.958,YYYY,p2,1,1.8,"399,440,618,478",1051x1402,2021-2-28:YYYY:p2:0.96
001140,2021-02-28,0.588,YYYY,p2,1,1.7,"19,88,506,226",640x640,2021-2-28:YYYY:p2:0.59
001141,2022-03-14,0.958,DMY4,p2,2,3.3,"483,434,721,473",983x1311,2020-9-14:DMY4:p2:0.98|2022-3-14:DMY4:p2:0.96
001143,2021-06-28,0.851,D_MON_Y,p1@640,1,1.82,"193,454,364,501",640x640,2021-6-28:D_MON_Y:p1@640:0.85
001144,2021-05-25,0.959,YYYY,p2,1,1.44,"170,452,751,485",1008x756,2021-5-25:YYYY:p2:0.96
001145,2021-05-25,0.939,YYYY,p2,1,1.33,"94,367,451,395",640x640,2021-5-25:YYYY:p2:0.94
001146,2021-12-13,0.656,YY,p2,7,1.98,"428,487,614,550",1008x756,2020-12-14:YYYY:p2:0.66|2020-12-13:MDY4:p2:0.66|2021-12-13:YY:p2:0.66|2020-12-14:YYYY:p2:0.66|2020-12-13:MDY4:p2:0.66|2021-12-13:YY:p2:0.66|2020-1-12:DMY4:p1keep/p1@640:0.67
001147,2021-12-13,0.45,YY,p2,6,3.3,"269,266,473,470",640x640,2020-12-14:YYYY:p2:0.45|2021-12-13:YY:p2:0.45|2020-12-14:YYYY:p2:0.45|2021-12-13:YY:p2:0.45|2020-12-14:YYYY:p2:0.45|2021-12-13:YY:p2:0.45
001148,2022-07-31,0.258,YYYY,p2,1,1.49,"131,438,540,529",1008x756,2022-7-31:YYYY:p2:0.26
001149,2022-07-31,0.415,YYYY,p2,1,1.54,"71,370,327,446",640x640,2022-7-31:YYYY:p2:0.41
001150,2021-09-18,0.709,DMY4,p2,2,2.59,"361,446,906,487",1008x756,2021-9-18:DMY4:p2:0.71|2018-9-20:CMP6_DMY:p1@640:1.00
001151,2021-09-18,0.777,DMY4,p1@640,1,1.68,"213,359,605,460",640x640,2021-9-18:DMY4:p1@640:0.78
001152,2021-10-31,0.455,YYYY,p2,1,3.9,"0,113,702,570",1008x756,2021-10-31:YYYY:p2:0.46
001154,2021-09-21,0.954,DMY4,erode3/p1@1024,1,13.11,"396,491,641,523",1008x756,2021-9-21:DMY4:erode3/p1@1024:0.95
001155,2021-09-21,0.94,DMY4,blur1/p1@640,1,8.4,"201,394,361,443",640x640,2021-9-21:DMY4:blur1/p1@640:0.94
001156,2021-02-07,0.622,YY,p2,1,1.5,"0,163,949,602",949x838,2021-2-7:YY:p2:0.62
001157,2021-02-07,0.636,YY,p2,1,1.45,"74,144,640,551",640x640,2021-2-7:YY:p2:0.64
001158,2021-08-10,0.757,YYYY,p2,1,1.72,"453,428,610,464",1228x921,2021-8-10:YYYY:p2:0.76
001159,2021-08-10,0.953,YYYY,p1@640,1,1.55,"230,302,314,328",640x640,2021-8-10:YYYY:p1@640:0.95
001160,2021-04-23,0.997,YY,p2,1,0.9,"203,565,392,595",1120x840,2021-4-23:YY:p2:1.00
001161,2021-04-23,0.9,YY,p2,1,1.1,"141,408,450,462",640x640,2021-4-23:YY:p2:0.90
001162,2021-12-06,0.556,YYYY,p2,1,1.26,"0,370,851,527",1241x931,2021-12-6:YYYY:p2:0.56
001163,2021-12-06,0.678,YYYY,p2,1,1.24,"0,223,447,383",640x640,2021-12-6:YYYY:p2:0.68
001164,2021-03-01,0.556,YYYY,p2,1,3.38,"0,207,1041,343",1087x761,2021-3-1:YYYY:p2:0.56
001166,2020-02-08,0.673,CMP6_DMY,ft/erode2/p1@1024,1,42.58,"151,533,520,558",652x906,2020-2-8:CMP6_DMY:ft/erode2/p1@1024:0.67
001167,2022-08-02,0.526,YYYY,p2,2,14.76,"129,28,562,468",640x640,2022-8-2:YYYY:p2:0.53|2022-2-8:YYYY:p1keep/dilate2/p1@640:0.53
001169,2021-08-31,0.534,YYYY,p1@640,1,1.83,"0,152,298,425",640x640,2021-8-31:YYYY:p1@640:0.53
001170,2022-01-18,0.809,YY,p2,1,1.67,"0,357,830,534",1062x796,2022-1-18:YY:p2:0.81
001171,2022-01-18,0.798,YY,p2,1,1.45,"0,295,434,463",640x640,2022-1-18:YY:p2:0.80
001172,2021-09-NONE,0.846,YYYYMM,p2,1,3.17,"6,579,696,649",1208x906,2021-9-None:YYYYMM:p2:0.85
001173,2021-09-NONE,0.797,YYYYMM,p2,1,2.94,"53,427,387,455",640x640,2021-9-None:YYYYMM:p2:0.80
001174,2021-03-14,0.768,YYYY,p2,1,1.61,"438,429,1151,522",1374x1030,2021-3-14:YYYY:p2:0.77
001175,2021-09-07,0.832,SP_DMY,p2,1,2.17,"528,363,613,399",926x734,2021-9-7:SP_DMY:p2:0.83
001176,2021-09-07,0.963,CMP6_DMY,p2,1,5.0,"364,301,424,327",640x640,2021-9-7:CMP6_DMY:p2:0.96
001177,NONE,,,,0,23.13,,,
001178,NONE,,,,0,12.35,,,
001179,2023-09-01,0.951,D_MON_Y,erode3/p1@640,1,8.56,"261,294,739,348",990x766,2023-9-1:D_MON_Y:erode3/p1@640:0.95
001181,2022-04-14,0.971,MON_DY,p2,1,1.43,"394,369,711,399",1105x829,2022-4-14:MON_DY:p2:0.97
001182,2022-04-14,0.803,MON_DY,p2,1,1.39,"6,300,526,513",640x640,2022-4-14:MON_DY:p2:0.80
001183,2021-10-08,0.803,YMD_GLUED,p2,1,1.26,"378,445,514,492",1032x1376,2021-10-8:YMD_GLUED:p2:0.80
001184,2021-10-08,0.821,YMD_GLUED,p2,1,1.04,"236,192,320,242",640x640,2021-10-8:YMD_GLUED:p2:0.82
001185,2021-09-26,0.807,YY,p2,4,2.63,"231,700,956,792",1025x1366,2020-12-29:YY:p2:0.81|2021-9-26:YY:p2:0.81|2021-9-26:YY:p2:0.81|2020-12-29:YY:p2:0.81
001188,2020-04-23,0.501,YYYY,p2,1,5.72,"220,360,505,512",640x640,2020-4-23:YYYY:p2:0.50
001189,2019-06-28,0.824,YYYY,p2,2,2.57,"444,142,648,176",1297x828,2019-6-16:YYYY:p2:0.99|2019-6-28:YYYY:p2:0.82
001190,2019-06-28,0.796,YYYY,p2,2,2.57,"192,121,296,156",640x640,2019-6-16:YYYY:p2:0.92|2019-6-28:YYYY:p2:0.80
001191,2020-12-08,0.944,SP_DMY,p1@640,1,1.6,"630,435,731,471",1101x715,2020-12-8:SP_DMY:p1@640:0.94
001192,2020-12-08,0.853,CMP6_DMY,dilate2/p1@640,1,8.45,"228,358,444,473",640x640,2020-12-8:CMP6_DMY:dilate2/p1@640:0.85
001193,2021-02-11,0.633,DMY4,p1@640,2,3.12,"15,227,540,356",708x708,2020-2-13:DMY4:p1@640:0.63|2021-2-11:DMY4:p1@640:0.63
001195,2021-10-18,0.795,YY,p1@640,1,5.78,"106,477,808,537",1008x756,2021-10-18:YY:p1@640:0.80
001196,2021-10-18,0.475,YY,p2,1,3.81,"70,35,555,571",640x640,2021-10-18:YY:p2:0.48
001197,2021-10-10,0.836,DMY4,p2,1,1.25,"0,280,630,488",1008x756,2021-10-10:DMY4:p2:0.84
001198,2021-10-10,0.853,DMY4,p1@640,1,1.3,"0,208,389,493",640x640,2021-10-10:DMY4:p1@640:0.85
001199,2021-10-20,0.674,YY_LEAD0,p2,2,2.19,"397,517,684,580",1008x756,2020-10-21:YYYY:p2:0.67|2021-10-20:YY_LEAD0:p2:0.67
001200,2021-10-20,0.858,YY_LEAD0,p2,2,2.33,"275,455,358,485",640x640,2020-10-21:YYYY:p2:0.80|2021-10-20:YY_LEAD0:p2:0.86
001201,2022-07-16,0.272,YYYY,p2,1,1.63,"168,318,780,432",933x701,2022-7-16:YYYY:p2:0.27
001203,2023-02-28,0.996,DMY4,p2,1,1.53,"231,262,547,294",900x591,2023-2-28:DMY4:p2:1.00
001204,2023-02-28,0.925,DMY4,p2,1,1.51,"167,265,396,314",640x640,2023-2-28:DMY4:p2:0.93
001205,NONE-05-21,0.927,MMDD,p2,1,1.98,"191,107,769,337",898x622,None-5-21:MMDD:p2:0.93
001206,NONE-05-21,0.859,MMDD,p2,1,1.65,"29,106,562,339",640x640,None-5-21:MMDD:p2:0.86
001207,2020-08-18,0.537,YYYY,p2,1,3.31,"0,425,937,487",1067x769,2020-8-18:YYYY:p2:0.54
001208,2020-08-18,0.673,YYYY,p2,1,2.32,"4,376,569,426",640x640,2020-8-18:YYYY:p2:0.67
001209,2021-08-03,0.988,DMY4,p2,1,1.37,"384,482,581,521",1008x756,2021-8-3:DMY4:p2:0.99
001210,2021-08-03,0.999,DMY4,p2,1,1.51,"231,395,357,428",640x640,2021-8-3:DMY4:p2:1.00
001211,2021-07-03,0.983,YYYY,p2,1,3.12,"195,433,360,463",965x723,2021-7-3:YYYY:p2:0.98
001212,2021-07-03,0.967,YYYY,p2,1,2.57,"104,368,216,393",640x640,2021-7-3:YYYY:p2:0.97
001213,2021-05-15,0.786,YYYY,p2,1,4.07,"36,329,968,639",990x739,2021-5-15:YYYY:p2:0.79
001214,2021-05-15,0.791,YYYY,p1@640,1,2.86,"0,68,633,604",640x640,2021-5-15:YYYY:p1@640:0.79
001215,2021-06-13,0.931,DMY4,erode2/p1@640,1,6.41,"0,49,825,397",1008x756,2021-6-13:DMY4:erode2/p1@640:0.93
001217,2022-05-30,0.909,YYYY,p2,1,0.94,"496,406,734,454",1008x756,2022-5-30:YYYY:p2:0.91
001218,2022-05-30,0.285,YYYY,p1@640,1,1.35,"120,333,448,404",640x640,2022-5-30:YYYY:p1@640:0.29
001219,2021-01-14,0.995,YYYY,p2,1,1.11,"335,259,533,291",850x642,2021-1-14:YYYY:p2:0.99
001220,2021-01-14,0.911,YYYY,p2,1,1.29,"263,248,414,296",640x640,2021-1-14:YYYY:p2:0.91
001221,2021-11-10,0.492,YYYY,p2,1,2.14,"93,186,879,573",1008x756,2021-11-10:YYYY:p2:0.49
001222,2021-11-10,0.376,YYYY,p2,1,1.84,"56,157,579,489",640x640,2021-11-10:YYYY:p2:0.38
001223,2021-04-11,0.739,D_MON_Y,p2,1,2.96,"269,407,832,495",1157x868,2021-4-11:D_MON_Y:p2:0.74
001224,2021-04-11,0.848,D_MON_Y,p2,1,2.24,"131,333,447,399",640x640,2021-4-11:D_MON_Y:p2:0.85
001225,2022-06-27,0.326,YY,p2,7,7.52,"227,351,1001,656",1200x900,2022-6-27:YY:p2:0.33|2020-6-27:MDY4:p2:0.33|2020-12-28:YYYY:p2:0.33|2020-12-28:YYYY:p2:0.33|2020-6-27:MDY4:p2:0.33|2020-6-27:MDY4:p2:0.33|2020-12-28:YYYY:p2:0.33
001226,2022-06-27,0.346,YYYY,p1keep/p1@640,7,4.16,"83,232,531,440",640x640,2020-12-28:YYYY:p2:0.19|2020-6-27:MDY4:p2:0.19|2020-12-28:YYYY:p2:0.19|2020-6-27:MDY4:p2:0.19|2020-12-28:YYYY:p2:0.19|2020-6-27:MDY4:p2:0.19|2022-6-27:YYYY:p1keep/p1@640:0.35
001227,2022-01-11,0.745,YY,p2,2,2.94,"449,394,817,440",1127x845,2021-1-12:YY:p2:0.64|2022-1-11:YY:p2:0.75
001228,2022-01-11,0.736,YY,p1keep/p1@640,3,2.4,"107,313,445,381",640x640,2021-1-12:YY:p2:0.70|2022-1-None:YYMM:p2:0.70|2022-1-11:YY:p1keep/p1@640:0.74
001229,2021-10-28,0.799,YYYY,p2,2,2.46,"549,520,900,557",1274x956,2020-10-29:YYYY:p2:0.56|2021-10-28:YYYY:p2:0.80
001230,2021-10-28,0.943,YYYY,p2,2,1.9,"258,336,375,371",640x640,2020-10-29:YYYY:p2:0.92|2021-10-28:YYYY:p2:0.94
001231,2021-05-05,0.945,YY,p2,1,1.45,"447,357,702,397",1067x801,2021-5-5:YY:p2:0.95
001232,2021-05-05,0.893,YY,erode2/p1@640,1,3.12,"266,270,429,325",640x640,2021-5-5:YY:erode2/p1@640:0.89
001233,2021-03-09,0.868,YYYY,p2,1,1.67,"235,340,504,372",747x674,2021-3-9:YYYY:p2:0.87
001234,2021-03-09,0.795,YYYY,p2,1,1.6,"212,306,445,339",640x640,2021-3-9:YYYY:p2:0.80
001236,NONE-01-28,0.955,MMDD,p2,1,1.76,"312,129,457,165",792x594,None-1-28:MMDD:p2:0.95
001238,NONE-01-31,0.617,MMDD,p2,1,11.8,"0,506,616,539",902x734,None-1-31:MMDD:p2:0.62
001239,2020-12-19,0.962,YYYY,p2,1,1.59,"109,338,799,409",1127x796,2020-12-19:YYYY:p2:0.96
001240,2020-12-19,0.972,YYYY,p2,1,1.39,"71,275,468,326",640x640,2020-12-19:YYYY:p2:0.97
001241,2022-06-13,0.623,EXTEND_R,p2,1,1.29,"300,502,525,553",965x723,2022-6-13:EXTEND_R:p2:0.62
001243,2023-12-31,0.655,DMY4,p2,1,1.78,"381,329,941,368",1016x762,2023-12-31:DMY4:p2:0.66
001244,2023-12-31,0.628,DMY4,p2,1,1.49,"222,279,577,337",640x640,2023-12-31:DMY4:p2:0.63
001245,2021-11-01,0.998,YYYY,p2,1,0.96,"106,345,302,399",1324x993,2021-11-1:YYYY:p2:1.00
001246,2022-01-19,0.48,YY,p2,4,4.32,"166,487,810,579",1155x866,2022-1-19:YY:p2:0.48|2021-1-20:YY:p2:0.48|2021-1-20:YY:p2:0.48|2022-1-19:YY:p2:0.48
001247,2022-01-19,0.407,YY,p1@640,2,3.18,"93,190,489,475",640x640,2021-1-20:YY:p1@640:0.41|2022-1-19:YY:p1@640:0.41
001248,2021-07-15,0.455,CMP,p2,1,10.02,"97,256,926,308",1182x886,2021-7-15:CMP:p2:0.45
001249,2021-07-15,0.928,CMP,erode3/p1@640,1,5.37,"211,199,333,258",640x640,2021-7-15:CMP:erode3/p1@640:0.93
001250,2021-04-11,0.525,YY,p1keep/p1@640,3,2.99,"223,341,1299,497",1372x1029,2021-1-12:YY:p2:0.39|2021-1-12:YY:p2:0.39|2021-4-11:YY:p1keep/p1@640:0.52
001251,2021-04-11,0.554,YY,p1keep/p1@640,3,1.45,"145,239,408,321",640x640,2021-1-12:YY:p2:0.49|2021-1-12:YY:p2:0.49|2021-4-11:YY:p1keep/p1@640:0.55
001252,2021-08-19,0.932,YYYY,p2,1,1.14,"402,314,907,362",1225x855,2021-8-19:YYYY:p2:0.93
001253,2021-08-11,0.792,YYYY,p1keep/p1@640,2,0.97,"198,203,466,286",640x640,2021-6-19:YYYY:p2:0.77|2021-8-11:YYYY:p1keep/p1@640:0.79
001254,2019-09-13,0.919,YYYY,p2,1,1.92,"136,228,462,271",992x886,2019-9-13:YYYY:p2:0.92
001255,2019-09-13,0.97,YYYY,p2,1,1.57,"92,152,304,201",640x640,2019-9-13:YYYY:p2:0.97
001256,2023-07-03,0.844,YMD_GLUED,p1@640,1,0.76,"749,569,1215,657",1440x993,2023-7-3:YMD_GLUED:p1@640:0.84
001257,NONE,,,,0,12.64,,,
001258,2022-03-15,0.973,YYYY,p2,1,8.29,"318,387,566,418",1264x948,2022-3-15:YYYY:p2:0.97
001259,2021-08-30,0.913,DMY4,erode2/p1@1024,1,8.41,"244,728,593,766",760x1058,2021-8-30:DMY4:erode2/p1@1024:0.91
001261,NONE,,,,0,42.39,,,
001262,NONE,,,,0,19.08,,,
001263,2022-12-03,0.998,YYYY,p2,1,2.41,"449,945,624,989",1077x1436,2022-12-3:YYYY:p2:1.00
001264,2022-12-03,0.901,YYYY,p2,1,2.32,"267,406,371,436",640x640,2022-12-3:YYYY:p2:0.90
001265,2022-06-NONE,0.693,MON_Y,p2,1,1.86,"132,936,477,1038",1112x1483,2022-6-None:MON_Y:p2:0.69
001266,2022-06-NONE,0.607,MON_Y,p2,1,1.58,"87,383,238,422",640x640,2022-6-None:MON_Y:p2:0.61
001267,2022-09-05,0.642,YYYY,p2,1,4.26,"345,1097,852,1143",1118x1490,2022-9-5:YYYY:p2:0.64
001268,2022-09-05,0.69,YYYY,p2,1,3.4,"193,455,483,484",640x640,2022-9-5:YYYY:p2:0.69
001270,2021-10-11,0.953,D_MON_Y,p1@640,1,1.27,"223,195,460,239",640x640,2021-10-11:D_MON_Y:p1@640:0.95
001271,2023-07-08,0.925,YYYY,p2,1,1.8,"408,951,643,989",1064x1419,2023-7-8:YYYY:p2:0.93
001272,2023-07-08,0.482,YYYY,p1@640,1,1.46,"237,285,512,472",640x640,2023-7-8:YYYY:p1@640:0.48
001273,2022-06-17,0.974,DMY4,p2,1,3.51,"205,913,373,946",939x1251,2022-6-17:DMY4:p2:0.97
001274,2022-06-17,0.803,DMY4,p2,1,2.86,"130,461,256,502",640x640,2022-6-17:DMY4:p2:0.80
001276,2021-11-04,0.986,YYYY,p2,1,1.61,"367,841,561,874",922x1229,2021-11-4:YYYY:p2:0.99
001277,2021-11-04,0.98,YYYY,p2,1,1.63,"256,429,393,459",640x640,2021-11-4:YYYY:p2:0.98
001278,2022-01-03,0.726,DMY4,p2,5,2.8,"346,836,771,887",977x1302,2019-10-10:DMY4:p2:0.85|2022-1-3:DMY4:p2:0.73|2019-3-1:YYYY:p2:0.71|2019-10-3:DMY4:p2:0.71|2022-1-3:DMY4:p2:0.71
001279,2022-10-09,0.304,YYYY,p2,1,1.87,"0,651,562,888",915x1219,2022-10-9:YYYY:p2:0.30
001280,2022-10-09,0.972,YYYY,p2,1,1.28,"21,313,367,354",640x640,2022-10-9:YYYY:p2:0.97
001281,2025-08-05,0.995,DDMMYY,p1@640,1,2.72,"381,967,502,1001",1033x1378,2025-8-5:DDMMYY:p1@640:1.00
001282,2025-04-01,0.642,DMY4,p2,1,3.55,"221,787,619,938",940x1253,2025-4-1:DMY4:p2:0.64
001283,2022-04-23,0.99,YYYY,p1@640,1,1.55,"319,302,543,350",895x1224,2022-4-23:YYYY:p1@640:0.99
001284,2022-04-23,0.601,YYYY,p2,1,2.03,"232,147,389,174",640x640,2022-4-23:YYYY:p2:0.60
001285,2022-11-21,0.801,DMY4,p2,1,3.89,"359,838,744,907",922x1230,2022-11-21:DMY4:p2:0.80
001289,2024-11-21,0.892,YY,p2,1,1.63,"394,370,566,411",931x1241,2024-11-21:YY:p2:0.89
001290,2024-11-21,0.836,YY,p1keep/p1@640,2,1.4,"273,184,390,213",640x640,2024-1-21:YY:p2:0.61|2024-11-21:YY:p1keep/p1@640:0.84
001292,2022-11-05,0.82,YYYY,p2,1,15.21,"142,415,338,433",640x640,2022-11-5:YYYY:p2:0.82
001293,2020-09-NONE,0.444,YYYYMM,p2,1,3.73,"223,355,1193,573",1437x1077,2020-9-None:YYYYMM:p2:0.44
001294,2021-11-NONE,0.969,MON_Y,p2,1,2.78,"234,340,1162,422",1500x1125,2021-11-None:MON_Y:p2:0.97
001295,2021-12-11,0.804,YYYY,p2,2,1.72,"90,185,497,300",640x640,2021-12-11:YYYY:p2:0.80|2021-11-None:MON_Y:p1keep/p1@640:0.87
001296,2023-11-NONE,0.995,MMYYYY,p2,1,7.78,"278,712,569,739",984x1312,2023-11-None:MMYYYY:p2:0.99
001297,2023-11-NONE,0.994,MMYYYY,p2,1,5.18,"162,361,350,375",640x640,2023-11-None:MMYYYY:p2:0.99
001298,2021-06-24,0.913,DMY4,p2,1,1.24,"147,187,1012,315",1012x694,2021-6-24:DMY4:p2:0.91
001299,2021-07-28,0.522,YYYY,p2,1,3.08,"282,659,599,707",1034x1379,2021-7-28:YYYY:p2:0.52
001301,2021-11-29,0.992,DDMMYY,p2,2,2.89,"284,942,588,981",1108x1477,2020-11-30:DDMMYY:p2:0.98|2021-11-29:DDMMYY:p2:0.99
001302,2029-11-21,0.873,YYMM_GLUE,p2,3,2.32,"166,397,342,423",640x640,2020-11-30:DDMMYY:p2:0.99|2029-11-21:YYMM_GLUE:p2:0.87|2021-11-29:DDMMYY:p1keep/p1@640:0.98
001303,2021-09-14,0.85,DMY4,p2,2,4.25,"439,321,838,369",1283x962,2020-9-14:DMY4:p2:0.93|2021-9-14:DMY4:p2:0.85
001304,2021-04-12,0.985,YYYY,p1@640,1,1.23,"544,509,807,552",1036x1381,2021-4-12:YYYY:p1@640:0.98
001305,2021-04-12,0.846,EXTEND_R,p2,2,2.55,"352,246,469,268",640x640,2021-4-12:EXTEND_R:p2:0.85|2022-1-None:YYMM:p2:0.38
001306,2021-07-19,0.578,YYYY,p2,1,3.46,"120,716,747,942",1060x1413,2021-7-19:YYYY:p2:0.58
001307,2022-11-06,0.836,DMY4,p2,1,1.09,"332,334,608,409",1028x1370,2022-11-6:DMY4:p2:0.84
001308,2022-11-06,0.856,DMY4,up2/p1@1280,1,15.41,"366,334,706,421",640x640,2022-11-6:DMY4:up2/p1@1280:0.86
001309,2021-04-30,0.906,D_MON_Y,p2,1,3.1,"339,867,692,912",1086x1448,2021-4-30:D_MON_Y:p2:0.91
001310,2021-04-30,0.685,D_MON_Y,p2,1,2.28,"231,377,438,417",640x640,2021-4-30:D_MON_Y:p2:0.69
001311,2022-10-20,0.986,YYYY,p2,1,1.8,"299,860,539,899",941x1251,2022-10-20:YYYY:p2:0.99
001312,2022-10-20,0.837,YYYY,p1@640,1,1.05,"248,391,414,461",640x640,2022-10-20:YYYY:p1@640:0.84
001313,2022-04-31,0.51,YY,ft/erode2/p1@640,1,34.12,"149,480,736,626",1091x1454,2022-4-31:YY:ft/erode2/p1@640:0.51
001314,2022-01-15,0.742,YMD_GLUED,p2,1,1.92,"95,406,378,453",640x640,2022-1-15:YMD_GLUED:p2:0.74
001315,2021-12-09,0.671,YYYY,p2,1,1.98,"316,841,597,879",865x1148,2021-12-9:YYYY:p2:0.67
001316,2021-12-09,0.759,YYYY,p2,1,1.92,"246,474,454,497",640x640,2021-12-9:YYYY:p2:0.76
001317,2022-12-07,0.631,DMY4,p2,9,5.09,"57,584,570,696",863x1105,2020-7-12:YYYY:p2:0.63|2022-12-7:DMY4:p2:0.63|2020-12-7:DMY4:p2:0.63|2020-12-7:DMY4:p2:0.63|2020-7-12:YYYY:p2:0.63|2022-12-7:DMY4:p2:0.63|2022-12-7:DMY4:p2:0.63|2020-7-12:YYYY:p2:0.63|2020-12-7:DMY4:p2:0.63
001318,2020-12-07,0.641,DMY4,p1keep/p1@640,2,2.11,"15,304,407,364",640x640,2022-7-13:MDY4:p2:0.31|2020-12-7:DMY4:p1keep/p1@640:0.64
001320,2028-12-07,0.456,YYYY,p2,2,2.87,"0,99,567,378",640x640,2028-12-7:YYYY:p2:0.46|2021-11-22:DMY4:p2:0.46
001321,2022-02-15,0.464,YYYY,p2,1,8.55,"0,277,643,366",956x1275,2022-2-15:YYYY:p2:0.46
001323,2023-07-09,0.749,DMY4,p2,3,3.82,"40,999,672,1046",1131x1508,2027-9-14:CMP6_YMD:p2:0.83|2020-7-9:DMY4:p2:0.90|2023-7-9:DMY4:p2:0.75
001324,2023-07-09,0.956,DMY4,p2,3,2.96,"231,419,370,438",640x640,2027-9-14:CMP6_YMD:p1@640:0.92|2020-7-9:DMY4:p2:0.87|2023-7-9:DMY4:p2:0.96
001326,2021-07-19,0.559,YYYY,p2,1,5.53,"119,556,1194,1013",1407x1055,2021-7-19:YYYY:p2:0.56
001327,2021-07-19,0.389,YYYY,p2,1,2.8,"21,320,529,598",640x640,2021-7-19:YYYY:p2:0.39
001328,2021-06-26,0.814,YYYY,p2,1,2.22,"131,318,425,373",1313x984,2021-6-26:YYYY:p2:0.81
001330,2022-03-05,0.681,YYYY,p1@640,1,1.61,"221,365,499,492",640x640,2022-3-5:YYYY:p1@640:0.68
001332,2021-12-NONE,0.999,MMYYYY,p2,1,1.45,"406,869,525,907",1020x1360,2021-12-None:MMYYYY:p2:1.00
001333,2021-12-NONE,1.0,MMYYYY,p2,1,1.58,"246,388,319,406",640x640,2021-12-None:MMYYYY:p2:1.00
001334,2021-10-26,0.869,D_MON_Y,p1@640,1,3.28,"90,711,975,948",1032x1246,2021-10-26:D_MON_Y:p1@640:0.87
001335,2021-10-26,0.51,D_MON_Y,p2,1,2.51,"28,325,592,493",640x640,2021-10-26:D_MON_Y:p2:0.51
001336,2021-07-04,0.717,D_MON_Y,p2,1,4.4,"176,739,822,781",971x1295,2021-7-4:D_MON_Y:p2:0.72
001338,2021-06-08,0.776,DMY4,p1@640,1,4.9,"75,637,657,898",873x1164,2021-6-8:DMY4:p1@640:0.78
001339,2021-06-08,0.18,DMY4,p2,1,3.17,"25,88,578,471",640x640,2021-6-8:DMY4:p2:0.18
001340,2021-11-25,0.918,DMY4,p2,2,4.26,"251,680,456,712",902x1036,2020-11-25:DMY4:p2:0.99|2021-11-25:DMY4:p2:0.92
001341,2021-11-25,0.611,DMY4,p2,4,1.94,"187,410,339,485",640x640,2021-2-2:YYYY:p2:0.61|2020-1-5:DMY4:p2:0.61|2021-11-25:DMY4:p2:0.61|2020-11-25:DMY4:p1keep/p1@640:0.65
001342,2021-09-10,0.821,MON_DY,p2,1,3.96,"0,451,1024,657",1305x979,2021-9-10:MON_DY:p2:0.82
001343,2021-09-10,0.748,MON_DY,p2,1,3.08,"5,270,507,404",640x640,2021-9-10:MON_DY:p2:0.75
001344,2022-11-02,0.512,MON_DY,p1@640,2,4.06,"0,152,936,399",1120x840,2022-11-2:MON_DY:p1@640:0.51|2021-8-10:MON_DY:p2:0.72
001345,2021-08-27,0.888,MON_DY,p2,1,4.69,"0,503,1044,652",1189x892,2021-8-27:MON_DY:p2:0.89
001347,2021-10-31,0.929,YYYY,p2,1,1.05,"347,760,555,796",869x1158,2021-10-31:YYYY:p2:0.93
001348,2021-01-10,0.978,YYYY,p2,1,2.41,"229,427,385,476",640x640,2021-1-10:YYYY:p2:0.98
001349,2021-08-21,0.993,DMY4,p2,1,1.39,"477,370,654,405",905x1207,2021-8-21:DMY4:p2:0.99
001350,2021-08-21,0.756,DMY4,p2,1,1.55,"336,213,487,248",640x640,2021-8-21:DMY4:p2:0.76
001351,2021-06-09,0.971,DMY4,p2,1,1.38,"230,417,765,588",1012x1349,2021-6-9:DMY4:p2:0.97
001352,2022-06-27,0.85,YYYY,p2,1,1.73,"288,633,617,671",974x1298,2022-6-27:YYYY:p2:0.85
001353,2022-06-27,0.759,YYYY,p2,1,1.24,"200,272,417,331",640x640,2022-6-27:YYYY:p2:0.76
